"YEAR"	"AGE"	"MARST"	"n"	"prop"
1940	71	1	224868	0.496150918418004
1940	71	2	15086	0.0332858955265045
1940	71	4	5945	0.0131171051905786
1940	71	5	164741	0.363486127199515
1940	71	6	42585	0.093959953665398
1940	72	1	241313	0.454019160721274
1940	72	2	18494	0.0347955989042415
1940	72	4	5738	0.0107957795237665
1940	72	5	212435	0.399686549866041
1940	72	6	53524	0.100702910984677
1940	73	1	192320	0.434849457794821
1940	73	2	14934	0.033766856295278
1940	73	4	3840	0.0086825182920763
1940	73	5	191771	0.433608129007751
1940	73	6	39403	0.0890930386100735
1940	74	1	168405	0.418615923836039
1940	74	2	14161	0.0352009744214373
1940	74	4	4200	0.0104402296850531
1940	74	5	176118	0.437788659921947
1940	74	6	39406	0.0979542121355241
1940	75	1	151584	0.391427959066155
1940	75	2	15195	0.0392373062988852
1940	75	4	3087	0.00797140931521282
1940	75	5	183493	0.473825011168236
1940	75	6	33900	0.087538314151511
1940	76	1	116038	0.382347901729228
1940	76	2	11052	0.0364165963728385
1940	76	4	2248	0.00740721214677351
1940	76	5	145920	0.480809784900886
1940	76	6	28230	0.0930185048502741
1940	77	1	99453	0.368960745541627
1940	77	2	6788	0.0251828053526446
1940	77	4	2500	0.00927475152940653
1940	77	5	138217	0.512771332855993
1940	77	6	22591	0.0838103647203291
1940	78	1	87185	0.322139046127016
1940	78	2	9734	0.0359660661237641
1940	78	4	2678	0.00989491730834602
1940	78	5	143465	0.530087495011898
1940	78	6	27582	0.101912475428977
1940	79	1	72441	0.310972311654862
1940	79	2	8659	0.037171066752522
1940	79	4	1163	0.00499248765829577
1940	79	5	129148	0.554402232238678
1940	79	6	21539	0.0924619016956428
1940	80	1	63668	0.279473605660758
1940	80	2	7221	0.0316969106376254
1940	80	4	1265	0.00555277550984575
1940	80	5	134165	0.588923419982969
1940	80	6	21495	0.0943532882088019
1940	81	1	47700	0.288503411235303
1940	81	2	5336	0.0322736730052741
1940	81	4	1400	0.00846760536120385
1940	81	5	96355	0.582782938984855
1940	81	6	14545	0.0879723714133643
1940	82	1	38575	0.261521877669455
1940	82	2	4210	0.028541985871378
1940	82	4	674	0.00456942956705672
1940	82	5	89913	0.609571395642093
1940	82	6	14130	0.0957953112500169
1940	83	1	28862	0.241430077125123
1940	83	2	3300	0.0276044367858398
1940	83	4	677	0.00566309203151925
1940	83	5	76842	0.642781858029545
1940	83	6	9865	0.0825205360279725
1940	84	1	22614	0.212915799681766
1940	84	2	3729	0.0351093577877998
1940	84	4	600	0.0056491323874175
1940	84	5	69891	0.658039186148327
1940	84	6	9377	0.0882865239946898
1940	85	1	16572	0.203397319456036
1940	85	2	2200	0.0270018164858363
1940	85	4	200	0.00245471058962148
1940	85	5	56316	0.691197407825617
1940	85	6	6188	0.0759487456428887
1940	86	1	12106	0.191072950535055
1940	86	2	2600	0.0410366488841188
1940	86	4	500	0.00789166324694593
1940	86	5	42640	0.673001041699549
1940	86	6	5512	0.0869976956343319
1940	87	1	8388	0.150806350119559
1940	87	2	1770	0.0318225130795922
1940	87	4	100	0.00179788209489222
1940	87	5	40622	0.730335664587116
1940	87	6	4741	0.08523759011884
1940	88	1	7514	0.184080942698253
1940	88	2	1718	0.0420882432200691
1940	88	4	100	0.00244983953551042
1940	88	5	27929	0.684215683872706
1940	88	6	3558	0.0871652906734609
1940	89	1	4734	0.133955857385399
1940	89	2	1038	0.0293718166383701
1940	89	4	288	0.00814940577249576
1940	89	5	25942	0.734069043576684
1940	89	6	3338	0.0944538766270515
1940	90	1	3375	0.119829575714539
1940	90	2	600	0.0213030356825848
1940	90	4	400	0.0142020237883898
1940	90	5	20790	0.738150186401562
1940	90	6	3000	0.106515178412924
1940	91	1	2075	0.127645177165354
1940	91	2	700	0.0430610236220472
1940	91	5	12211	0.751168799212598
1940	91	6	1270	0.078125
1940	92	1	1400	0.0943777807738978
1940	92	2	563	0.0379533504112175
1940	92	4	100	0.00674127005527841
1940	92	5	11871	0.800256168262101
1940	92	6	900	0.0606714304975057
1940	93	1	900	0.109382596013612
1940	93	2	400	0.0486144871171609
1940	93	4	100	0.0121536217792902
1940	93	5	6065	0.737117160913952
1940	93	6	763	0.0927321341759844
1940	94	1	300	0.0533807829181495
1940	94	2	200	0.0355871886120996
1940	94	5	4920	0.875444839857651
1940	94	6	200	0.0355871886120996
1940	95	1	700	0.0935954004546062
1940	95	5	6479	0.866292285064848
1940	95	6	300	0.0401123144805455
1940	96	1	788	0.21041388518024
1940	96	2	200	0.0534045393858478
1940	96	4	100	0.0267022696929239
1940	96	5	2257	0.602670226969292
1940	96	6	400	0.106809078771696
1940	97	1	300	0.137741046831956
1940	97	2	100	0.0459136822773186
1940	97	5	1478	0.67860422405877
1940	97	6	300	0.137741046831956
1940	98	1	700	0.200515611572615
1940	98	5	2491	0.713549126324835
1940	98	6	300	0.0859352621025494
1940	99	1	570	0.306122448979592
1940	99	2	150	0.0805585392051558
1940	99	5	942	0.505907626208378
1940	99	6	200	0.107411385606874
1940	100	1	554	0.0738666666666667
1940	100	5	3196	0.426133333333333
1940	100	6	3750	0.5
1950	0	6	3103722	1
1950	1	6	3299016	1
1950	2	6	3557037	1
1950	3	6	3571958	1
1950	4	6	2704376	1
1950	5	6	2720491	1
1950	6	6	2791095	1
1950	7	6	2839088	1
1950	8	6	2567482	1
1950	9	6	2372186	1
1950	10	6	2349371	1
1950	11	6	2213419	1
1950	12	6	2292521	1
1950	13	6	2171787	1
1950	14	1	4564	0.00212699125808457
1950	14	2	12976	0.00604729153481713
1950	14	3	1739	0.000810437729581303
1950	14	4	1447	0.000674355028582028
1950	14	5	4025	0.00187579750521262
1950	14	6	2121003	0.988465126943722
1950	15	1	18903	0.00892407384939026
1950	15	2	14932	0.00704937156637017
1950	15	3	3806	0.0017968060662741
1950	15	4	1165	0.000549994500054999
1950	15	5	3871	0.00182749245468919
1950	15	6	2075526	0.979852261563221
1950	16	1	55191	0.0266694178015501
1950	16	2	19344	0.00934741566474941
1950	16	3	5394	0.00260649090651666
1950	16	4	2869	0.0013863593642559
1950	16	5	3536	0.00170866737957785
1950	16	6	1983115	0.95828164888335
1950	17	1	124171	0.0594381258735903
1950	17	2	24504	0.0117295651674421
1950	17	3	9253	0.00442922243284125
1950	17	4	3990	0.00190993164455167
1950	17	5	4683	0.00224165661439485
1950	17	6	1922479	0.92025149826718
1950	18	1	274906	0.125097267942579
1950	18	2	35260	0.0160452287969537
1950	18	3	16504	0.00751022280388325
1950	18	4	8469	0.00385385827230291
1950	18	5	4241	0.00192988699171527
1950	18	6	1858158	0.845563535192566
1950	19	1	465334	0.212950742550243
1950	19	2	48133	0.0220270990109703
1950	19	3	23018	0.010533724576372
1950	19	4	14094	0.00644983552782115
1950	19	5	4339	0.00198565604904328
1950	19	6	1630254	0.74605294228555
1950	20	1	650432	0.30081077093767
1950	20	2	62734	0.0290131219005274
1950	20	3	28990	0.0134072497193912
1950	20	4	16964	0.007845484106235
1950	20	5	5955	0.0027540590575707
1950	20	6	1397188	0.646169314278605
1950	21	1	937746	0.410431998207266
1950	21	2	67767	0.0296602120643669
1950	21	3	35097	0.0153612298437748
1950	21	4	27139	0.0118781780987037
1950	21	5	7605	0.00332855095768604
1950	21	6	1209424	0.529339830828203
1950	22	1	1165680	0.498608133564427
1950	22	2	71271	0.0304854679562747
1950	22	3	44845	0.0191820068541081
1950	22	4	30049	0.012853163651669
1950	22	5	7395	0.00316313838078112
1950	22	6	1018628	0.43570808959274
1950	23	1	1373276	0.581704844758804
1950	23	2	69487	0.0294339408449249
1950	23	3	44534	0.0188641202179959
1950	23	4	35982	0.0152415856128785
1950	23	5	10928	0.00462898247950464
1950	23	6	826571	0.350126526085892
1950	24	1	1547836	0.645752040821861
1950	24	2	75995	0.0317048617180743
1950	24	3	46738	0.019498938443047
1950	24	4	40575	0.0169277553024655
1950	24	5	10504	0.00438223392968817
1950	24	6	675303	0.281734169784864
1950	25	1	1748702	0.686034523342487
1950	25	2	88620	0.034766575127501
1950	25	3	50865	0.0199548842683405
1950	25	4	46105	0.0180874852883484
1950	25	5	13183	0.00517183209101608
1950	25	6	601525	0.235984699882307
1950	26	1	1765166	0.714081825676858
1950	26	2	87433	0.03537022368684
1950	26	3	51515	0.0208399239786758
1950	26	4	54028	0.0218565352367252
1950	26	5	11975	0.00484437716479944
1950	26	6	501821	0.203007114256102
1950	27	1	1825902	0.74582533924416
1950	27	2	77759	0.031762182501737
1950	27	3	50093	0.0204614643714491
1950	27	4	53524	0.021862923342931
1950	27	5	14428	0.00589339843793081
1950	27	6	426457	0.174194692101792
1950	28	1	1959690	0.766043128796129
1950	28	2	84690	0.0331053343017233
1950	28	3	54544	0.0213212581668815
1950	28	4	55492	0.0216918315157779
1950	28	5	16726	0.00653819602704716
1950	28	6	387056	0.151300251192441
1950	29	1	1918182	0.792162220090351
1950	29	2	64491	0.0266332046363936
1950	29	3	48283	0.0199396973137181
1950	29	4	54860	0.0226558373471113
1950	29	5	15749	0.00650395155631892
1950	29	6	319886	0.132105089056107
1950	30	1	2029231	0.783183880213138
1950	30	2	78994	0.03048781899821
1950	30	3	59924	0.0231277320511524
1950	30	4	66564	0.0256904471706313
1950	30	5	24049	0.00928173733559449
1950	30	6	332240	0.128228384231274
1950	31	1	1790170	0.808896656772556
1950	31	2	66701	0.030139157679654
1950	31	3	41400	0.0187067829258583
1950	31	4	54053	0.0244240999394063
1950	31	5	18608	0.00840811151411526
1950	31	6	242169	0.10942519116841
1950	32	1	1900309	0.805185995262039
1950	32	2	64996	0.0275396627327721
1950	32	3	51509	0.021825042890368
1950	32	4	56757	0.0240486897305057
1950	32	5	26328	0.0111555209617273
1950	32	6	260188	0.110245088422588
1950	33	1	1816810	0.816052721530728
1950	33	2	59057	0.0265265083170173
1950	33	3	42124	0.0189207483676116
1950	33	4	58639	0.0263387561373178
1950	33	5	23083	0.010368142497616
1950	33	6	226626	0.101793123149709
1950	34	1	1882058	0.81923354836463
1950	34	2	57844	0.0251786849138569
1950	34	3	46554	0.0202643056752592
1950	34	4	62731	0.0273059277251082
1950	34	5	26371	0.0114789278034597
1950	34	6	221782	0.0965386055176857
1950	35	1	1940312	0.807446287447103
1950	35	2	71904	0.02992231035658
1950	35	3	56155	0.023368482116068
1950	35	4	65379	0.0272069805407605
1950	35	5	33685	0.0140177601296367
1950	35	6	235588	0.0980381794098517
1950	36	1	1851974	0.821671672781966
1950	36	2	54783	0.0243057619869471
1950	36	3	51348	0.0227817437253484
1950	36	4	63666	0.0282469131420509
1950	36	5	32563	0.0144473381812051
1950	36	6	199576	0.0885465701824829
1950	37	1	1811059	0.826722960512141
1950	37	2	52455	0.0239449697075934
1950	37	3	49851	0.0227562803334904
1950	37	4	58013	0.0264821185329638
1950	37	5	39238	0.0179115951079315
1950	37	6	180032	0.0821820758058803
1950	38	1	1859081	0.809914507424401
1950	38	2	59494	0.0259187489435411
1950	38	3	56162	0.0244671526232419
1950	38	4	71048	0.0309522855235941
1950	38	5	46577	0.0202914171100164
1950	38	6	203042	0.0884558883752054
1950	39	1	1774607	0.814706622300084
1950	39	2	61686	0.0283195055035864
1950	39	3	49353	0.0226575325863
1950	39	4	65576	0.0301053706335827
1950	39	5	48988	0.0224899642643337
1950	39	6	178006	0.081721004712113
1950	40	1	1909468	0.783473378896866
1950	40	2	73378	0.0301077104181344
1950	40	3	67986	0.0278953201298384
1950	40	4	78170	0.0320739148434894
1950	40	5	73386	0.0301109928963069
1950	40	6	234795	0.0963386828153651
1950	41	1	1550376	0.815674407030145
1950	41	2	51378	0.0270306813859314
1950	41	3	39386	0.0207215231629548
1950	41	4	56437	0.0296922917470086
1950	41	5	49813	0.0262073130888201
1950	41	6	153339	0.0806737835851402
1950	42	1	1777150	0.802494250480801
1950	42	2	66709	0.0301232810709978
1950	42	3	49649	0.0224196252663654
1950	42	4	69636	0.0314450044320857
1950	42	5	70064	0.0316382731709123
1950	42	6	181325	0.0818795655788376
1950	43	1	1594329	0.803364465260649
1950	43	2	53722	0.0270699120462167
1950	43	3	42603	0.0214671729069091
1950	43	4	68338	0.0344347501845493
1950	43	5	67942	0.0342352102349885
1950	43	6	157631	0.0794284893666874
1950	44	1	1469952	0.797625494462562
1950	44	2	52855	0.0286801851419765
1950	44	3	39094	0.0212131900092788
1950	44	4	63757	0.0345958294219468
1950	44	5	70783	0.0384082782121753
1950	44	6	146469	0.0794770227520606
1950	45	1	1551909	0.774004009895064
1950	45	2	61749	0.0307968918325819
1950	45	3	50604	0.0252383992339305
1950	45	4	62348	0.0310956389897458
1950	45	5	99381	0.0495655947013526
1950	45	6	179049	0.0892994653473247
1950	46	1	1418820	0.793303867217968
1950	46	2	48798	0.0272843927436196
1950	46	3	38955	0.0217808828092894
1950	46	4	59866	0.0334728360996257
1950	46	5	81885	0.0457843046807511
1950	46	6	140171	0.078373716448746
1950	47	1	1397693	0.792998857898908
1950	47	2	42835	0.0243029807533555
1950	47	3	38656	0.0219319720789474
1950	47	4	54875	0.0311340275204946
1950	47	5	90261	0.051210723608699
1950	47	6	138221	0.0784214381395951
1950	48	1	1358005	0.772524290622796
1950	48	2	50815	0.0289069788609006
1950	48	3	37354	0.0212494595763078
1950	48	4	60270	0.0342856167656495
1950	48	5	106188	0.0604068537101509
1950	48	6	145248	0.0826268004641955
1950	49	1	1474791	0.77335820316351
1950	49	2	53861	0.0282438977323497
1950	49	3	47850	0.0250918198045512
1950	49	4	60861	0.0319145923746038
1950	49	5	134928	0.0707542123842945
1950	49	6	134705	0.0706372745406912
1950	50	1	1518465	0.732245235715102
1950	50	2	66859	0.0322412332287382
1950	50	3	59109	0.028503971864932
1950	50	4	67470	0.032535874092388
1950	50	5	174271	0.0840382290492745
1950	50	6	187537	0.0904354560495653
1950	51	1	1115351	0.764617770294727
1950	51	2	47108	0.0322944202524981
1950	51	3	26753	0.0183402527174807
1950	51	4	46783	0.0320716197391657
1950	51	5	110862	0.0760003400278604
1950	51	6	111847	0.0766755969682677
1950	52	1	1287579	0.752476445279764
1950	52	2	51093	0.0298593554404654
1950	52	3	37912	0.0221562226422195
1950	52	4	51746	0.0302409763885918
1950	52	5	153134	0.0894933266009086
1950	52	6	129658	0.0757736736480508
1950	53	1	1191213	0.746164610435166
1950	53	2	51853	0.032480231113071
1950	53	3	34408	0.0215528473210527
1950	53	4	47673	0.0298619184589789
1950	53	5	157250	0.0984999198220048
1950	53	6	114051	0.0714404728497264
1950	54	1	1193803	0.750724593934981
1950	54	2	45981	0.028915212605199
1950	54	3	29429	0.0185064655348601
1950	54	4	45309	0.028492624517278
1950	54	5	159185	0.100103697582884
1950	54	6	116494	0.0732574058247983
1950	55	1	1141037	0.715713061684813
1950	55	2	40395	0.0253376789067822
1950	55	3	32143	0.0201616292387845
1950	55	4	45935	0.0288126322709008
1950	55	5	198302	0.124384512998458
1950	55	6	136454	0.0855904849002613
1950	56	1	1093677	0.727916937053861
1950	56	2	35569	0.0236736052180569
1950	56	3	28586	0.0190259405314564
1950	56	4	40773	0.0271372235810912
1950	56	5	182142	0.121227973843159
1950	56	6	121728	0.0810183197723756
1950	57	1	1050733	0.72795791597328
1950	57	2	31467	0.0218006398789523
1950	57	3	23284	0.0161313788712469
1950	57	4	44432	0.030782916423606
1950	57	5	181730	0.12590428973852
1950	57	6	111752	0.0774228591143953
1950	58	1	1025654	0.704021207384969
1950	58	2	34806	0.0238912558662485
1950	58	3	29313	0.0201207947827197
1950	58	4	41927	0.0287791956761536
1950	58	5	211954	0.145487767795059
1950	58	6	113197	0.0776997784948495
1950	59	1	941786	0.703531004231109
1950	59	2	31978	0.0238881385509048
1950	59	3	24213	0.0180875445222671
1950	59	4	36670	0.0273931465589367
1950	59	5	203360	0.151913561064232
1950	59	6	100649	0.0751866050725504
1950	60	1	974221	0.662581673230904
1950	60	2	41951	0.0285314767118648
1950	60	3	29999	0.0204027501103486
1950	60	4	31876	0.0216793247280733
1950	60	5	265818	0.180786633848883
1950	60	6	126476	0.0860181413699271
1950	61	1	768665	0.678717909096929
1950	61	2	27339	0.0241398644621532
1950	61	3	20689	0.0182680294033244
1950	61	4	32065	0.0283128407761418
1950	61	5	194562	0.171794883115163
1950	61	6	89205	0.0787664731462882
1950	62	1	819019	0.660249470160077
1950	62	2	34222	0.0275879526211457
1950	62	3	22152	0.0178577618626503
1950	62	4	29627	0.0238837085005752
1950	62	5	238313	0.192115240284118
1950	62	6	97136	0.0783058665714339
1950	63	1	734815	0.638745171261574
1950	63	2	33089	0.0287629389327575
1950	63	3	20960	0.018219686301508
1950	63	4	27024	0.0234908779872114
1950	63	5	235841	0.205007110545513
1950	63	6	98675	0.0857742149714361
1950	64	1	692526	0.622827828971154
1950	64	2	27136	0.0244049407054193
1950	64	3	19586	0.0176147983732438
1950	64	4	25767	0.0231737215196249
1950	64	5	253531	0.228014778227656
1950	64	6	93360	0.083963932202902
1950	65	1	776988	0.587231707676529
1950	65	2	30211	0.0228328585777588
1950	65	3	24491	0.0185097990608682
1950	65	4	26856	0.0202972178995826
1950	65	5	349669	0.264272709477552
1950	65	6	114922	0.0868557073077089
1950	66	1	589876	0.601169571571543
1950	66	2	22343	0.0227707717174847
1950	66	3	16092	0.0164000921307686
1950	66	4	20801	0.0211992490934699
1950	66	5	254209	0.259076001769237
1950	66	6	77893	0.0793843137174969
1950	67	1	552375	0.563850485072189
1950	67	2	27556	0.0281284706343503
1950	67	3	16991	0.017343984778206
1950	67	4	18747	0.0191364653426537
1950	67	5	283934	0.289832674593323
1950	67	6	80045	0.0817079195792774
1950	68	1	497947	0.54937934488918
1950	68	2	21833	0.0240881042298989
1950	68	3	12493	0.0137833868980043
1950	68	4	16000	0.0176526206970358
1950	68	5	283973	0.313304228574959
1950	68	6	74135	0.0817923147109218
1950	69	1	444107	0.535626242257
1950	69	2	18184	0.0219312633874298
1950	69	3	13155	0.0158659134327782
1950	69	4	13198	0.0159177746473437
1950	69	5	265130	0.31976660041296
1950	69	6	75362	0.0908922058624882
1950	70	1	451606	0.504780033509974
1950	70	2	19671	0.021987148176009
1950	70	3	13317	0.0148850008774293
1950	70	4	11991	0.013402871932211
1950	70	5	314448	0.351472460457001
1950	70	6	83626	0.0934724850473756
1950	71	1	316160	0.505984722513407
1950	71	2	15731	0.0251760047756149
1950	71	3	7793	0.0124719728698981
1950	71	4	8684	0.0138979356348255
1950	71	5	224580	0.359419436304596
1950	71	6	51893	0.0830499279016582
1950	72	1	339439	0.474871362978839
1950	72	2	15748	0.0220312757938562
1950	72	3	7742	0.010830971373891
1950	72	4	10667	0.0149230136457369
1950	72	5	283212	0.396210419109068
1950	72	6	57994	0.0811329570986091
1950	73	1	290494	0.45612834036513
1950	73	2	16766	0.0263256650896809
1950	73	3	8868	0.013924370631951
1950	73	4	7134	0.011201675697828
1950	73	5	262530	0.412219781462122
1950	73	6	51077	0.0802001667532884
1950	74	1	250706	0.43381570454864
1950	74	2	13762	0.0238134377557712
1950	74	3	5907	0.010221332424309
1950	74	4	7916	0.0136976582818402
1950	74	5	245480	0.424772758340846
1950	74	6	54138	0.0936791086485935
1950	75	1	233872	0.406792632675673
1950	75	2	10343	0.017990422965402
1950	75	3	4952	0.00861341724109741
1950	75	4	5833	0.0101458123520439
1950	75	5	271751	0.472678664920328
1950	75	6	48166	0.0837790498454559
1950	76	1	194177	0.407384562450303
1950	76	2	11440	0.0240011916675583
1950	76	3	4292	0.00900464288786366
1950	76	4	4576	0.00960047666702333
1950	76	5	224029	0.470014245462537
1950	76	6	38129	0.0799948808647143
1950	77	1	153791	0.379678365460578
1950	77	2	8479	0.0209329080423448
1950	77	3	5073	0.0125241941854953
1950	77	4	5841	0.0144202283141097
1950	77	5	195231	0.481985206983726
1950	77	6	36641	0.0904590970137462
1950	78	1	139056	0.356340955275438
1950	78	2	8694	0.0222789974194904
1950	78	3	3271	0.00838217167692122
1950	78	4	3520	0.00902025200329034
1950	78	5	201432	0.51618392088829
1950	78	6	34260	0.0877937027365702
1950	79	1	114532	0.347360344048453
1950	79	2	7246	0.0219761555982179
1950	79	3	2691	0.00816144558581346
1950	79	4	3181	0.00964755050482074
1950	79	5	173914	0.527458063029046
1950	79	6	28157	0.085396441233649
1950	80	1	102577	0.291298557095676
1950	80	2	8566	0.0243257595765285
1950	80	3	2844	0.00807640208214416
1950	80	4	2291	0.00650599056617169
1950	80	5	206735	0.587086844040814
1950	80	6	29124	0.0827064466386662
1950	81	1	69606	0.306538483558006
1950	81	2	4693	0.0206675445125093
1950	81	3	2199	0.00968419569209631
1950	81	4	3640	0.0160302284307551
1950	81	5	131467	0.578968692611562
1950	81	6	15466	0.0681108551950712
1950	82	1	57164	0.253055623187764
1950	82	2	3420	0.0151397773301755
1950	82	3	955	0.00422762788020983
1950	82	4	2724	0.0120586998384205
