"season"	"bin_x"	"bin_y"	"n"
"2017-18"	46	14	15
"2017-18"	46	15	13
"2017-18"	46	16	9
"2017-18"	46	17	13
"2017-18"	46	18	5
"2017-18"	46	19	8
"2017-18"	46	20	74
"2017-18"	46	21	224
"2017-18"	46	22	226
"2017-18"	46	23	167
"2017-18"	46	24	98
"2017-18"	46	25	54
"2017-18"	46	26	17
"2017-18"	46	27	14
"2017-18"	46	28	6
"2017-18"	46	29	5
"2017-18"	46	30	4
"2017-18"	46	31	3
"2017-18"	46	32	2
"2017-18"	46	35	1
"2017-18"	46	36	1
"2017-18"	46	42	1
"2017-18"	46	43	2
"2017-18"	46	45	2
"2017-18"	46	50	2
"2017-18"	46	51	1
"2017-18"	46	52	1
"2017-18"	46	55	1
"2017-18"	46	57	3
"2017-18"	46	64	1
"2017-18"	46	67	1
"2017-18"	46	72	1
"2017-18"	47	3	4
"2017-18"	47	4	7
"2017-18"	47	5	16
"2017-18"	47	6	22
"2017-18"	47	7	23
"2017-18"	47	8	25
"2017-18"	47	9	9
"2017-18"	47	10	16
"2017-18"	47	11	12
"2017-18"	47	12	12
"2017-18"	47	13	11
"2017-18"	47	14	14
"2017-18"	47	15	10
"2017-18"	47	16	4
"2017-18"	47	17	7
"2017-18"	47	18	49
"2017-18"	47	19	176
"2017-18"	47	20	245
"2017-18"	47	21	191
"2017-18"	47	22	123
"2017-18"	47	23	71
"2017-18"	47	24	40
"2017-18"	47	25	17
"2017-18"	47	26	11
"2017-18"	47	27	3
"2017-18"	47	28	4
"2017-18"	47	29	5
"2017-18"	47	30	1
"2017-18"	47	31	1
"2017-18"	47	32	1
"2017-18"	47	34	1
"2017-18"	47	38	1
"2017-18"	47	44	2
"2017-18"	47	47	1
"2017-18"	47	50	1
"2017-18"	47	55	1
"2017-18"	47	56	1
"2017-18"	47	57	1
"2017-18"	47	61	1
"2017-18"	47	66	1
"2017-18"	47	92	1
"2017-18"	48	4	1
"2017-18"	48	5	8
"2017-18"	48	6	15
"2017-18"	48	7	19
"2017-18"	48	8	14
"2017-18"	48	9	11
"2017-18"	48	10	14
"2017-18"	48	11	9
"2017-18"	48	12	14
"2017-18"	48	13	7
"2017-18"	48	14	9
"2017-18"	48	15	11
"2017-18"	48	16	33
"2017-18"	48	17	112
"2017-18"	48	18	176
"2017-18"	48	19	226
"2017-18"	48	20	138
"2017-18"	48	21	60
"2017-18"	48	22	46
"2017-18"	48	23	13
"2017-18"	48	24	11
"2017-18"	48	25	1
"2017-18"	48	26	3
"2017-18"	48	27	1
"2017-18"	48	28	1
"2017-18"	48	30	1
"2017-18"	48	31	1
"2017-18"	48	38	2
"2017-18"	48	46	1
"2017-18"	48	50	1
"2017-18"	48	51	1
"2017-18"	49	2	5
"2017-18"	49	3	20
"2017-18"	49	4	145
"2017-18"	49	5	344
"2017-18"	49	6	609
"2017-18"	49	7	715
"2017-18"	49	8	598
"2017-18"	49	9	486
"2017-18"	49	10	348
"2017-18"	49	11	322
"2017-18"	49	12	311
"2017-18"	49	13	266
"2017-18"	49	14	188
"2017-18"	49	15	174
"2017-18"	49	16	184
"2017-18"	49	17	199
"2017-18"	49	18	145
"2017-18"	49	19	86
"2017-18"	49	20	33
"2017-18"	49	21	14
"2017-18"	49	22	5
"2017-18"	49	23	6
"2017-18"	49	24	4
"2017-18"	49	25	1
"2017-18"	49	31	1
"2017-18"	49	33	1
"2017-18"	49	38	1
"2017-18"	49	45	1
"2017-18"	49	63	1
"2017-18"	50	3	14
"2017-18"	50	4	102
"2017-18"	50	5	187
"2017-18"	50	6	349
"2017-18"	50	7	462
"2017-18"	50	8	425
"2017-18"	50	9	338
"2017-18"	50	10	288
"2017-18"	50	11	255
"2017-18"	50	12	197
"2017-18"	50	13	167
"2017-18"	50	14	114
"2017-18"	50	15	94
"2017-18"	50	16	53
"2017-18"	50	17	36
"2017-18"	50	18	14
"2017-18"	50	19	7
"2017-18"	50	20	1
"2017-18"	50	21	1
"2017-18"	50	23	1
"2017-18"	51	4	4
"2017-18"	51	5	7
"2017-18"	51	6	13
"2017-18"	51	7	15
"2017-18"	51	8	20
"2017-18"	51	9	8
"2017-18"	51	10	14
"2017-18"	51	11	8
"2017-18"	51	12	9
"2017-18"	51	13	6
"2017-18"	51	14	7
"2017-18"	51	15	3
"2017-18"	51	16	2
"2017-18"	51	17	2
"2018-19"	1	3	4
"2018-19"	1	4	5
"2018-19"	1	5	15
"2018-19"	1	6	11
"2018-19"	1	7	13
"2018-19"	1	8	9
"2018-19"	1	9	9
"2018-19"	1	10	4
"2018-19"	1	11	4
"2018-19"	1	12	6
"2018-19"	1	13	4
"2018-19"	1	15	2
"2018-19"	2	2	3
"2018-19"	2	3	31
"2018-19"	2	4	110
"2018-19"	2	5	220
"2018-19"	2	6	276
"2018-19"	2	7	244
"2018-19"	2	8	222
"2018-19"	2	9	138
"2018-19"	2	10	108
"2018-19"	2	11	89
"2018-19"	2	12	62
"2018-19"	2	13	57
"2018-19"	2	14	29
"2018-19"	2	15	35
"2018-19"	2	16	19
"2018-19"	2	17	26
"2018-19"	2	18	5
"2018-19"	2	19	4
"2018-19"	2	20	5
"2018-19"	2	21	1
"2018-19"	2	30	1
"2018-19"	2	46	1
"2018-19"	3	2	1
"2018-19"	3	3	32
"2018-19"	3	4	137
"2018-19"	3	5	301
"2018-19"	3	6	373
"2018-19"	3	7	410
"2018-19"	3	8	294
"2018-19"	3	9	193
"2018-19"	3	10	143
"2018-19"	3	11	99
"2018-19"	3	12	105
"2018-19"	3	13	86
"2018-19"	3	14	75
"2018-19"	3	15	73
"2018-19"	3	16	79
"2018-19"	3	17	72
"2018-19"	3	18	56
"2018-19"	3	19	27
"2018-19"	3	20	21
"2018-19"	3	21	8
"2018-19"	3	22	7
"2018-19"	3	23	5
"2018-19"	3	24	1
"2018-19"	3	28	1
"2018-19"	3	52	1
"2018-19"	3	53	1
"2018-19"	4	3	1
"2018-19"	4	4	10
"2018-19"	4	5	21
"2018-19"	4	6	22
"2018-19"	4	7	24
"2018-19"	4	8	11
"2018-19"	4	9	6
"2018-19"	4	10	4
"2018-19"	4	11	3
"2018-19"	4	12	4
"2018-19"	4	13	4
"2018-19"	4	14	2
"2018-19"	4	15	12
"2018-19"	4	16	15
"2018-19"	4	17	71
"2018-19"	4	18	99
"2018-19"	4	19	119
"2018-19"	4	20	72
"2018-19"	4	21	46
"2018-19"	4	22	34
"2018-19"	4	23	14
"2018-19"	4	24	4
"2018-19"	4	25	1
"2018-19"	4	26	1
"2018-19"	4	27	1
"2018-19"	4	28	1
"2018-19"	4	29	1
"2018-19"	4	30	1
"2018-19"	4	39	1
"2018-19"	5	2	1
"2018-19"	5	3	1
"2018-19"	5	4	3
"2018-19"	5	5	11
"2018-19"	5	6	12
"2018-19"	5	7	13
"2018-19"	5	8	6
"2018-19"	5	9	9
"2018-19"	5	10	3
"2018-19"	5	11	3
"2018-19"	5	12	5
"2018-19"	5	13	4
"2018-19"	5	14	4
"2018-19"	5	15	6
"2018-19"	5	16	2
"2018-19"	5	17	3
"2018-19"	5	18	22
"2018-19"	5	19	94
"2018-19"	5	20	131
"2018-19"	5	21	130
"2018-19"	5	22	92
"2018-19"	5	23	41
"2018-19"	5	24	25
"2018-19"	5	25	30
"2018-19"	5	26	11
"2018-19"	5	27	6
"2018-19"	5	29	4
"2018-19"	5	31	2
"2018-19"	5	32	1
"2018-19"	5	42	1
"2018-19"	5	48	1
"2018-19"	5	49	1
"2018-19"	5	51	2
"2018-19"	5	58	1
"2018-19"	5	63	1
"2018-19"	5	65	1
"2018-19"	6	3	2
"2018-19"	6	4	5
"2018-19"	6	5	14
"2018-19"	6	6	16
"2018-19"	6	7	13
"2018-19"	6	8	14
"2018-19"	6	9	13
"2018-19"	6	10	5
"2018-19"	6	11	11
"2018-19"	6	12	4
"2018-19"	6	13	4
"2018-19"	6	14	6
"2018-19"	6	15	10
"2018-19"	6	16	9
"2018-19"	6	17	7
"2018-19"	6	18	1
"2018-19"	6	19	9
"2018-19"	6	20	48
"2018-19"	6	21	114
"2018-19"	6	22	145
"2018-19"	6	23	73
"2018-19"	6	24	73
"2018-19"	6	25	56
"2018-19"	6	26	30
"2018-19"	6	27	15
"2018-19"	6	28	8
"2018-19"	6	29	2
"2018-19"	6	30	3
"2018-19"	6	31	2
"2018-19"	6	32	1
"2018-19"	6	40	1
"2018-19"	6	50	1
"2018-19"	6	61	1
"2018-19"	6	62	1
"2018-19"	6	72	2
"2018-19"	6	84	1
"2018-19"	7	4	6
"2018-19"	7	5	12
"2018-19"	7	6	20
"2018-19"	7	7	10
"2018-19"	7	8	10
"2018-19"	7	9	3
"2018-19"	7	10	14
"2018-19"	7	11	5
"2018-19"	7	12	10
"2018-19"	7	13	3
"2018-19"	7	14	6
"2018-19"	7	15	10
"2018-19"	7	16	11
"2018-19"	7	17	7
"2018-19"	7	18	6
"2018-19"	7	19	6
"2018-19"	7	20	2
"2018-19"	7	21	45
"2018-19"	7	22	125
"2018-19"	7	23	152
"2018-19"	7	24	132
"2018-19"	7	25	108
"2018-19"	7	26	55
"2018-19"	7	27	25
"2018-19"	7	28	17
"2018-19"	7	29	6
"2018-19"	7	30	6
"2018-19"	7	31	3
"2018-19"	7	32	1
"2018-19"	7	36	1
"2018-19"	7	37	1
"2018-19"	7	38	2
"2018-19"	7	40	1
"2018-19"	7	41	1
"2018-19"	7	43	1
"2018-19"	7	48	1
"2018-19"	7	50	1
"2018-19"	7	51	2
"2018-19"	7	52	1
"2018-19"	7	55	1
"2018-19"	7	60	1
"2018-19"	7	62	1
"2018-19"	7	65	1
"2018-19"	8	4	2
"2018-19"	8	5	12
"2018-19"	8	6	9
"2018-19"	8	7	25
"2018-19"	8	8	13
"2018-19"	8	9	12
"2018-19"	8	10	7
"2018-19"	8	11	11
"2018-19"	8	12	7
"2018-19"	8	13	13
"2018-19"	8	14	5
"2018-19"	8	15	9
"2018-19"	8	16	8
"2018-19"	8	17	6
"2018-19"	8	18	10
"2018-19"	8	19	6
"2018-19"	8	20	5
"2018-19"	8	21	3
"2018-19"	8	22	33
"2018-19"	8	23	133
"2018-19"	8	24	210
"2018-19"	8	25	214
"2018-19"	8	26	102
"2018-19"	8	27	47
"2018-19"	8	28	33
"2018-19"	8	29	12
"2018-19"	8	30	4
"2018-19"	8	31	7
"2018-19"	8	32	5
"2018-19"	8	33	3
"2018-19"	8	34	2
"2018-19"	8	37	1
"2018-19"	8	43	1
"2018-19"	8	57	1
"2018-19"	8	58	2
"2018-19"	8	59	2
"2018-19"	8	64	1
"2018-19"	8	68	1
"2018-19"	8	75	1
"2018-19"	8	78	1
"2018-19"	9	3	1
"2018-19"	9	4	5
"2018-19"	9	5	11
"2018-19"	9	6	22
"2018-19"	9	7	15
"2018-19"	9	8	17
"2018-19"	9	9	11
"2018-19"	9	10	12
"2018-19"	9	11	11
"2018-19"	9	12	16
"2018-19"	9	13	8
"2018-19"	9	14	13
"2018-19"	9	15	7
"2018-19"	9	16	14
"2018-19"	9	17	10
"2018-19"	9	18	6
"2018-19"	9	19	11
"2018-19"	9	20	13
"2018-19"	9	21	4
"2018-19"	9	23	25
"2018-19"	9	24	127
"2018-19"	9	25	262
"2018-19"	9	26	194
"2018-19"	9	27	107
"2018-19"	9	28	68
"2018-19"	9	29	30
"2018-19"	9	30	14
"2018-19"	9	31	6
"2018-19"	9	32	4
"2018-19"	9	33	2
"2018-19"	9	35	3
"2018-19"	9	39	2
"2018-19"	9	40	1
"2018-19"	9	46	1
"2018-19"	9	53	1
"2018-19"	9	56	1
"2018-19"	9	58	1
"2018-19"	10	2	1
"2018-19"	10	3	1
"2018-19"	10	4	2
"2018-19"	10	5	16
"2018-19"	10	6	22
"2018-19"	10	7	27
"2018-19"	10	8	26
"2018-19"	10	9	13
"2018-19"	10	10	9
"2018-19"	10	11	19
"2018-19"	10	12	16
"2018-19"	10	13	18
"2018-19"	10	14	9
"2018-19"	10	15	20
"2018-19"	10	16	16
"2018-19"	10	17	11
"2018-19"	10	18	17
"2018-19"	10	19	19
"2018-19"	10	20	11
"2018-19"	10	21	10
"2018-19"	10	22	7
"2018-19"	10	23	2
"2018-19"	10	24	29
"2018-19"	10	25	152
"2018-19"	10	26	271
"2018-19"	10	27	178
"2018-19"	10	28	87
"2018-19"	10	29	47
"2018-19"	10	30	23
"2018-19"	10	31	10
"2018-19"	10	32	11
"2018-19"	10	33	3
"2018-19"	10	34	2
"2018-19"	10	36	1
"2018-19"	10	46	1
"2018-19"	10	50	1
"2018-19"	10	57	1
"2018-19"	10	63	1
"2018-19"	10	68	1
"2018-19"	10	69	1
"2018-19"	11	2	1
"2018-19"	11	3	3
"2018-19"	11	4	8
"2018-19"	11	5	16
"2018-19"	11	6	21
"2018-19"	11	7	34
"2018-19"	11	8	22
"2018-19"	11	9	30
"2018-19"	11	10	21
"2018-19"	11	11	27
"2018-19"	11	12	18
"2018-19"	11	13	16
"2018-19"	11	14	20
"2018-19"	11	15	24
"2018-19"	11	16	20
"2018-19"	11	17	15
"2018-19"	11	18	28
"2018-19"	11	19	18
"2018-19"	11	20	19
"2018-19"	11	21	25
"2018-19"	11	22	18
"2018-19"	11	23	18
"2018-19"	11	24	3
"2018-19"	11	25	42
"2018-19"	11	26	189
"2018-19"	11	27	290
"2018-19"	11	28	169
"2018-19"	11	29	84
"2018-19"	11	30	48
"2018-19"	11	31	31
"2018-19"	11	32	9
"2018-19"	11	33	2
"2018-19"	11	34	3
"2018-19"	11	42	1
"2018-19"	11	43	1
"2018-19"	11	44	1
"2018-19"	11	53	1
"2018-19"	11	64	1
"2018-19"	11	71	1
"2018-19"	11	84	1
"2018-19"	12	4	10
"2018-19"	12	5	15
"2018-19"	12	6	27
"2018-19"	12	7	32
"2018-19"	12	8	26
"2018-19"	12	9	29
"2018-19"	12	10	27
"2018-19"	12	11	21
"2018-19"	12	12	20
"2018-19"	12	13	20
"2018-19"	12	14	27
"2018-19"	12	15	33
"2018-19"	12	16	24
"2018-19"	12	17	24
"2018-19"	12	18	28
"2018-19"	12	19	35
"2018-19"	12	20	27
"2018-19"	12	21	29
"2018-19"	12	22	17
"2018-19"	12	23	11
"2018-19"	12	24	9
"2018-19"	12	25	4
"2018-19"	12	26	79
"2018-19"	12	27	221
"2018-19"	12	28	241
"2018-19"	12	29	127
"2018-19"	12	30	66
"2018-19"	12	31	24
"2018-19"	12	32	11
"2018-19"	12	33	7
"2018-19"	12	34	2
"2018-19"	12	35	2
"2018-19"	12	39	2
"2018-19"	12	43	1
"2018-19"	12	51	1
"2018-19"	12	55	1
"2018-19"	12	59	1
"2018-19"	12	73	1
"2018-19"	13	4	8
"2018-19"	13	5	12
"2018-19"	13	6	28
"2018-19"	13	7	30
"2018-19"	13	8	28
"2018-19"	13	9	32
"2018-19"	13	10	23
"2018-19"	13	11	22
"2018-19"	13	12	23
"2018-19"	13	13	33
"2018-19"	13	14	30
"2018-19"	13	15	23
"2018-19"	13	16	13
"2018-19"	13	17	25
"2018-19"	13	18	30
"2018-19"	13	19	50
"2018-19"	13	20	35
"2018-19"	13	21	35
"2018-19"	13	22	33
"2018-19"	13	23	19
"2018-19"	13	24	19
"2018-19"	13	25	4
"2018-19"	13	26	18
"2018-19"	13	27	133
"2018-19"	13	28	287
"2018-19"	13	29	187
"2018-19"	13	30	88
"2018-19"	13	31	44
"2018-19"	13	32	17
"2018-19"	13	33	15
"2018-19"	13	34	4
"2018-19"	13	35	1
"2018-19"	13	43	1
"2018-19"	13	46	1
"2018-19"	13	49	2
"2018-19"	13	55	1
"2018-19"	14	3	1
"2018-19"	14	4	7
"2018-19"	14	5	15
"2018-19"	14	6	33
"2018-19"	14	7	55
"2018-19"	14	8	44
"2018-19"	14	9	38
"2018-19"	14	10	30
"2018-19"	14	11	26
"2018-19"	14	12	21
"2018-19"	14	13	29
"2018-19"	14	14	34
"2018-19"	14	15	25
"2018-19"	14	16	31
"2018-19"	14	17	40
"2018-19"	14	18	47
"2018-19"	14	19	41
"2018-19"	14	20	39
"2018-19"	14	21	42
"2018-19"	14	22	46
"2018-19"	14	23	32
"2018-19"	14	24	19
"2018-19"	14	25	9
"2018-19"	14	26	5
"2018-19"	14	27	54
"2018-19"	14	28	240
"2018-19"	14	29	235
"2018-19"	14	30	120
"2018-19"	14	31	65
"2018-19"	14	32	25
"2018-19"	14	33	10
"2018-19"	14	34	6
"2018-19"	14	36	2
"2018-19"	14	38	1
"2018-19"	14	39	1
"2018-19"	14	50	1
"2018-19"	14	52	1
"2018-19"	14	56	1
"2018-19"	15	3	2
"2018-19"	15	4	6
"2018-19"	15	5	19
"2018-19"	15	6	22
"2018-19"	15	7	32
"2018-19"	15	8	40
"2018-19"	15	9	25
"2018-19"	15	10	29
"2018-19"	15	11	23
"2018-19"	15	12	25
"2018-19"	15	13	26
"2018-19"	15	14	25
"2018-19"	15	15	43
"2018-19"	15	16	24
"2018-19"	15	17	38
"2018-19"	15	18	31
"2018-19"	15	19	36
"2018-19"	15	20	55
"2018-19"	15	21	49
"2018-19"	15	22	41
"2018-19"	15	23	47
"2018-19"	15	24	21
"2018-19"	15	25	17
"2018-19"	15	26	9
"2018-19"	15	27	10
"2018-19"	15	28	117
"2018-19"	15	29	231
"2018-19"	15	30	153
"2018-19"	15	31	84
"2018-19"	15	32	28
"2018-19"	15	33	15
"2018-19"	15	34	2
"2018-19"	15	35	2
"2018-19"	15	36	1
"2018-19"	15	37	1
"2018-19"	15	40	1
"2018-19"	15	48	1
"2018-19"	15	54	1
"2018-19"	15	55	1
"2018-19"	15	64	1
"2018-19"	16	3	2
"2018-19"	16	4	10
"2018-19"	16	5	19
"2018-19"	16	6	35
"2018-19"	16	7	36
"2018-19"	16	8	41
"2018-19"	16	9	32
"2018-19"	16	10	41
"2018-19"	16	11	33
"2018-19"	16	12	30
"2018-19"	16	13	33
"2018-19"	16	14	27
"2018-19"	16	15	22
"2018-19"	16	16	26
"2018-19"	16	17	30
"2018-19"	16	18	38
"2018-19"	16	19	35
"2018-19"	16	20	45
"2018-19"	16	21	50
"2018-19"	16	22	55
"2018-19"	16	23	49
"2018-19"	16	24	34
"2018-19"	16	25	23
"2018-19"	16	26	13
"2018-19"	16	27	4
"2018-19"	16	28	51
"2018-19"	16	29	184
"2018-19"	16	30	160
"2018-19"	16	31	104
"2018-19"	16	32	40
"2018-19"	16	33	15
"2018-19"	16	34	5
"2018-19"	16	35	2
"2018-19"	16	36	1
"2018-19"	16	38	1
"2018-19"	16	39	1
"2018-19"	16	41	1
"2018-19"	16	68	1
"2018-19"	17	4	4
"2018-19"	17	5	16
"2018-19"	17	6	29
"2018-19"	17	7	39
"2018-19"	17	8	36
"2018-19"	17	9	29
"2018-19"	17	10	40
"2018-19"	17	11	32
"2018-19"	17	12	35
"2018-19"	17	13	30
"2018-19"	17	14	34
"2018-19"	17	15	33
"2018-19"	17	16	22
"2018-19"	17	17	30
"2018-19"	17	18	32
"2018-19"	17	19	33
"2018-19"	17	20	62
"2018-19"	17	21	51
"2018-19"	17	22	47
"2018-19"	17	23	41
"2018-19"	17	24	33
"2018-19"	17	25	26
"2018-19"	17	26	27
"2018-19"	17	27	5
"2018-19"	17	28	11
"2018-19"	17	29	129
"2018-19"	17	30	197
"2018-19"	17	31	119
"2018-19"	17	32	50
"2018-19"	17	33	19
"2018-19"	17	34	14
"2018-19"	17	35	3
"2018-19"	17	36	2
"2018-19"	17	37	2
"2018-19"	17	38	1
"2018-19"	17	39	1
"2018-19"	17	43	1
"2018-19"	17	73	1
"2018-19"	18	4	5
"2018-19"	18	5	12
"2018-19"	18	6	32
"2018-19"	18	7	39
"2018-19"	18	8	42
"2018-19"	18	9	38
"2018-19"	18	10	44
"2018-19"	18	11	36
"2018-19"	18	12	32
"2018-19"	18	13	28
"2018-19"	18	14	29
"2018-19"	18	15	26
"2018-19"	18	16	33
"2018-19"	18	17	37
"2018-19"	18	18	33
"2018-19"	18	19	33
"2018-19"	18	20	43
"2018-19"	18	21	52
"2018-19"	18	22	37
"2018-19"	18	23	35
"2018-19"	18	24	27
"2018-19"	18	25	23
"2018-19"	18	26	18
"2018-19"	18	27	10
"2018-19"	18	28	4
"2018-19"	18	29	59
"2018-19"	18	30	142
"2018-19"	18	31	118
"2018-19"	18	32	53
"2018-19"	18	33	23
"2018-19"	18	34	9
"2018-19"	18	35	5
"2018-19"	18	36	2
"2018-19"	18	37	2
"2018-19"	18	49	1
"2018-19"	18	53	2
"2018-19"	18	54	1
"2018-19"	19	4	1
"2018-19"	19	5	12
"2018-19"	19	6	27
"2018-19"	19	7	55
"2018-19"	19	8	65
"2018-19"	19	9	52
"2018-19"	19	10	54
"2018-19"	19	11	54
"2018-19"	19	12	50
"2018-19"	19	13	33
"2018-19"	19	14	44
"2018-19"	19	15	55
"2018-19"	19	16	27
"2018-19"	19	17	40
"2018-19"	19	18	59
"2018-19"	19	19	45
"2018-19"	19	20	37
"2018-19"	19	21	43
"2018-19"	19	22	33
"2018-19"	19	23	39
"2018-19"	19	24	34
"2018-19"	19	25	27
"2018-19"	19	26	24
"2018-19"	19	27	10
"2018-19"	19	28	7
"2018-19"	19	29	30
"2018-19"	19	30	146
"2018-19"	19	31	128
"2018-19"	19	32	57
"2018-19"	19	33	18
"2018-19"	19	34	10
"2018-19"	19	35	6
"2018-19"	19	36	2
"2018-19"	19	38	1
"2018-19"	19	39	1
"2018-19"	19	45	1
"2018-19"	19	49	1
"2018-19"	19	51	2
"2018-19"	19	65	1
"2018-19"	20	4	2
"2018-19"	20	5	7
"2018-19"	20	6	39
"2018-19"	20	7	75
"2018-19"	20	8	87
"2018-19"	20	9	84
"2018-19"	20	10	73
"2018-19"	20	11	69
"2018-19"	20	12	57
"2018-19"	20	13	50
"2018-19"	20	14	58
"2018-19"	20	15	57
"2018-19"	20	16	57
"2018-19"	20	17	54
"2018-19"	20	18	66
"2018-19"	20	19	39
"2018-19"	20	20	38
"2018-19"	20	21	39
"2018-19"	20	22	37
"2018-19"	20	23	28
"2018-19"	20	24	33
"2018-19"	20	25	31
"2018-19"	20	26	17
"2018-19"	20	27	11
"2018-19"	20	28	4
"2018-19"	20	29	11
"2018-19"	20	30	131
"2018-19"	20	31	152
"2018-19"	20	32	86
"2018-19"	20	33	29
"2018-19"	20	34	12
"2018-19"	20	35	6
"2018-19"	20	36	3
"2018-19"	20	40	1
"2018-19"	20	55	1
"2018-19"	20	67	1
"2018-19"	21	3	1
"2018-19"	21	4	2
"2018-19"	21	5	13
"2018-19"	21	6	57
"2018-19"	21	7	123
"2018-19"	21	8	88
"2018-19"	21	9	89
"2018-19"	21	10	73
"2018-19"	21	11	75
"2018-19"	21	12	77
"2018-19"	21	13	54
"2018-19"	21	14	60
"2018-19"	21	15	48
"2018-19"	21	16	65
"2018-19"	21	17	83
"2018-19"	21	18	55
"2018-19"	21	19	29
"2018-19"	21	20	25
"2018-19"	21	21	43
"2018-19"	21	22	33
"2018-19"	21	23	29
"2018-19"	21	24	42
"2018-19"	21	25	30
"2018-19"	21	26	19
"2018-19"	21	27	14
"2018-19"	21	28	7
"2018-19"	21	29	3
"2018-19"	21	30	69
"2018-19"	21	31	134
"2018-19"	21	32	94
"2018-19"	21	33	39
"2018-19"	21	34	10
"2018-19"	21	35	5
"2018-19"	21	37	1
"2018-19"	21	38	1
"2018-19"	21	52	1
"2018-19"	21	59	1
"2018-19"	21	63	1
"2018-19"	21	67	1
"2018-19"	22	4	1
"2018-19"	22	5	16
"2018-19"	22	6	92
"2018-19"	22	7	220
"2018-19"	22	8	183
"2018-19"	22	9	126
"2018-19"	22	10	98
"2018-19"	22	11	97
"2018-19"	22	12	96
"2018-19"	22	13	63
"2018-19"	22	14	66
"2018-19"	22	15	67
"2018-19"	22	16	51
"2018-19"	22	17	45
"2018-19"	22	18	49
"2018-19"	22	19	36
"2018-19"	22	20	27
"2018-19"	22	21	43
"2018-19"	22	22	46
"2018-19"	22	23	35
"2018-19"	22	24	32
"2018-19"	22	25	36
"2018-19"	22	26	29
"2018-19"	22	27	20
"2018-19"	22	28	11
"2018-19"	22	29	3
"2018-19"	22	30	60
"2018-19"	22	31	137
"2018-19"	22	32	96
"2018-19"	22	33	37
"2018-19"	22	34	9
"2018-19"	22	35	6
"2018-19"	22	36	3
"2018-19"	22	39	1
"2018-19"	22	42	1
"2018-19"	22	54	2
"2018-19"	22	57	1
"2018-19"	22	67	1
"2018-19"	22	78	1
"2018-19"	23	2	1
"2018-19"	23	3	1
"2018-19"	23	4	1
"2018-19"	23	5	65
"2018-19"	23	6	364
"2018-19"	23	7	574
"2018-19"	23	8	334
"2018-19"	23	9	199
"2018-19"	23	10	114
"2018-19"	23	11	112
"2018-19"	23	12	86
"2018-19"	23	13	93
"2018-19"	23	14	66
"2018-19"	23	15	49
"2018-19"	23	16	58
"2018-19"	23	17	51
"2018-19"	23	18	43
"2018-19"	23	19	36
"2018-19"	23	20	29
"2018-19"	23	21	36
"2018-19"	23	22	33
"2018-19"	23	23	31
"2018-19"	23	24	36
"2018-19"	23	25	40
"2018-19"	23	26	28
"2018-19"	23	27	19
"2018-19"	23	28	9
"2018-19"	23	29	4
"2018-19"	23	30	62
"2018-19"	23	31	176
"2018-19"	23	32	97
"2018-19"	23	33	48
"2018-19"	23	34	21
"2018-19"	23	35	2
"2018-19"	23	36	2
"2018-19"	23	37	1
"2018-19"	23	40	1
"2018-19"	23	43	2
"2018-19"	23	45	2
"2018-19"	23	46	1
"2018-19"	23	49	1
"2018-19"	23	53	1
"2018-19"	23	57	1
"2018-19"	23	67	1
"2018-19"	24	4	12
"2018-19"	24	5	193
"2018-19"	24	6	1253
"2018-19"	24	7	1689
"2018-19"	24	8	802
"2018-19"	24	9	316
"2018-19"	24	10	182
"2018-19"	24	11	156
"2018-19"	24	12	138
"2018-19"	24	13	113
"2018-19"	24	14	104
"2018-19"	24	15	97
"2018-19"	24	16	64
"2018-19"	24	17	67
"2018-19"	24	18	55
"2018-19"	24	19	45
"2018-19"	24	20	44
"2018-19"	24	21	61
"2018-19"	24	22	52
"2018-19"	24	23	56
"2018-19"	24	24	46
"2018-19"	24	25	46
"2018-19"	24	26	36
"2018-19"	24	27	16
"2018-19"	24	28	10
"2018-19"	24	29	4
"2018-19"	24	30	39
"2018-19"	24	31	205
"2018-19"	24	32	154
"2018-19"	24	33	68
"2018-19"	24	34	27
"2018-19"	24	35	6
"2018-19"	24	36	6
"2018-19"	24	37	4
"2018-19"	24	38	1
"2018-19"	24	40	2
"2018-19"	24	44	1
"2018-19"	24	45	2
"2018-19"	24	48	1
"2018-19"	24	49	1
"2018-19"	24	51	1
"2018-19"	24	56	2
"2018-19"	24	58	1
"2018-19"	24	64	1
"2018-19"	24	69	1
"2018-19"	24	72	1
"2018-19"	24	84	1
"2018-19"	25	4	11
"2018-19"	25	5	409
"2018-19"	25	6	2323
"2018-19"	25	7	3291
"2018-19"	25	8	1229
"2018-19"	25	9	560
"2018-19"	25	10	303
"2018-19"	25	11	289
"2018-19"	25	12	206
"2018-19"	25	13	197
"2018-19"	25	14	176
"2018-19"	25	15	145
"2018-19"	25	16	114
"2018-19"	25	17	119
"2018-19"	25	18	90
"2018-19"	25	19	77
"2018-19"	25	20	62
"2018-19"	25	21	76
"2018-19"	25	22	75
"2018-19"	25	23	58
"2018-19"	25	24	40
"2018-19"	25	25	66
"2018-19"	25	26	48
"2018-19"	25	27	22
"2018-19"	25	28	22
"2018-19"	25	29	12
"2018-19"	25	30	42
"2018-19"	25	31	268
"2018-19"	25	32	187
"2018-19"	25	33	64
"2018-19"	25	34	30
"2018-19"	25	35	8
"2018-19"	25	36	5
"2018-19"	25	37	3
"2018-19"	25	38	2
"2018-19"	25	39	1
"2018-19"	25	41	1
